Checkpoint,allocate_the,allocate_was,allot_the,allot_was,ask_the,ask_was,assign_the,assign_was,award_the,award_was,bequeath_the,bequeath_was,cede_the,cede_was,deliver_the,deliver_was,deny_the,deny_was,dictate_the,dictate_was,explain_the,explain_was,feed_the,feed_was,forward_the,forward_was,give_the,give_was,grant_the,grant_was,guarantee_the,guarantee_was,issue_the,issue_was,lease_the,lease_was,mail_the,mail_was,offer_the,offer_was,pass_the,pass_was,pay_the,pay_was,present_the,present_was,promise_the,promise_was,read_the,read_was,refund_the,refund_was,relay_the,relay_was,rent_the,rent_was,sell_the,sell_was,show_the,show_was,teach_the,teach_was,tell_the,tell_was,trade_the,trade_was,transfer_the,transfer_was,yield_the,yield_was
100,0.10451471159855524,0.00021526588136718298,0.10851827125858378,0.0001905868447027859,0.09011198797573645,0.00023960313228599261,0.10889159234670492,0.00020453071114248954,0.09670325939225245,0.00021230628735332784,0.11386733927897044,0.00019224558387317562,0.11999835578664657,0.00018522352618146538,0.09928134613131222,0.00020251944854527735,0.10088496754252457,0.00020568086960960085,0.1060269323643297,0.00019431895088928286,0.09154134424386064,0.000233411262466509,0.09100286502923284,0.0002014515801197469,0.10402252570246205,0.00020177305784520948,0.10087616318328814,0.0002076393966765891,0.11311430948622087,0.00018970565262647784,0.11017519732316335,0.00019784237095639887,0.09973908269256797,0.00022165679833311254,0.10748761001078388,0.00020787640234537987,0.10719474897320781,0.00019056014077380366,0.10209603483478229,0.00020435786311281845,0.10530875371052668,0.00021176804416777136,0.10653594249327268,0.00021933228189092397,0.10760989094773929,0.0002236227881318579,0.10762382820248603,0.00020086351335824778,0.09985898718947456,0.0002181797378672479,0.08996497988700866,0.00023935832432471217,0.10506414093317525,0.00019667098780290314,0.1084460336714983,0.00020936354394507362,0.1071955960463075,0.00022107538174810437,0.08708257131999539,0.00022926986029262714,0.10713127950827281,0.00019527844754823793,0.09409038865795502,0.00021005739668348373,0.10096851714815085,0.00019703077794894433,0.10731717644304764,0.00020907978809768017,0.10492488534914123,0.00019573038055871925
150,0.10480677256981531,0.00015810577635420487,0.11154769802535022,0.00016919330476041609,0.075636964601775,0.00023016875214428487,0.10436979583822764,0.0003116007013327012,0.11176818892171111,0.00019123510811610526,0.11377001021589551,0.00020520559025629024,0.12422478078834472,0.0002231578027638006,0.10148815452856452,0.00018981292334118685,0.10803431564871269,0.0001853215205151576,0.10908887605182827,0.0001803533295969828,0.09636187916736544,0.000260749866625971,0.09028286669327289,0.00019766527898633395,0.10541424595496872,0.00018602788115844527,0.10409965253237521,0.00022702714759912905,0.1180097177186433,0.00020657567562439534,0.12025073977808158,0.0001803321962749275,0.10920152740020837,0.00020714191744749164,0.11265378134160102,0.00018877067882788686,0.10498101117887668,0.00017228768826628636,0.10321662455797195,0.00019239719258621336,0.1017282390823731,0.00020911299260870482,0.11309703492692538,0.0001869269514957393,0.12359768276413281,0.00023164130698811883,0.10367523543536664,0.00025112655591025637,0.0999603561820492,0.00023817538957311108,0.08599473685026168,0.00014728124078828843,0.10477843538167016,0.00020157844095768768,0.09782872434395055,0.0001969133486454666,0.11293441990719122,0.0002706057155806133,0.08803372532730142,0.0002659836116494731,0.09982436299324035,0.00023852688173064962,0.08398660831153393,0.0002344049462408293,0.09794642210293275,0.0002879347873833747,0.11043355768410171,0.00023844146425090447,0.10488446387979719,0.00020402143086862957
200,0.13152905796964964,0.00015231988965145623,0.14708053375835772,0.00018456919860909693,0.09150201051185529,0.0003672636406311843,0.16198923553411776,0.00045564722895505836,0.1637578955556773,0.00030362877598374234,0.14919705901827132,0.0003167556569678709,0.17941948134572275,0.0002859501366342996,0.13936990989666237,0.00024247436455257949,0.1341733113874363,0.00019164722908510755,0.13277905201539397,0.0003338183751111501,0.12152928040351396,0.0004244069938000326,0.1197767859818984,0.00030466497220022946,0.1410348422148011,0.00019619637213040596,0.14056263993861098,0.00034383087079208275,0.15492265916922512,0.00020294698637478767,0.13862853031605482,0.00014008214369217362,0.14557754195162229,0.0002482198634381694,0.16829530979636348,0.00023437045741888187,0.13060640690049954,0.00025158670411786133,0.12163777892788251,0.00020065647244337014,0.13973082430087602,0.00033985555055551233,0.13700168220592396,0.0001886292467523682,0.17267809291680655,0.0003793273329210933,0.14430110156536102,0.0003305808330575625,0.13757061160036496,0.0005230018813606529,0.12595390230417253,0.00011125244927825406,0.13605366106475553,0.00026192306963381386,0.12947753778037926,0.0003270535370726672,0.1540000702966662,0.00044344141060719265,0.13501502182935515,0.0005003483190281963,0.11835684662063917,0.0004058330800035037,0.09193502094310063,0.0006243857606023084,0.13067211002971119,0.0007479458923766147,0.16163409978333043,0.0003033253786093044,0.15473966424663863,0.00022316286008895581
250,0.11382913952072461,0.0001632967574793535,0.12636822241323967,0.00019357479619362426,0.07009647165735562,0.00031658373094008613,0.13085773976949544,0.0003123271793391233,0.12808690352153174,0.0002942404438427626,0.12862948487911904,0.00029177785160884796,0.15607005285639916,0.0003710852665056835,0.11060245996831279,0.00022913982593308901,0.1157578119560133,0.00018701652124600746,0.10539905214682221,0.0002948842638943461,0.0979791854818662,0.00040334348455804437,0.10532071372988272,0.0003018217525541146,0.10313144947091739,0.000155365459883769,0.11592683681484425,0.00036820013161614594,0.13189754323924288,0.0002234958165739526,0.12156737316399813,0.00015684277044177483,0.11954318439321858,0.00023544442090150412,0.13881253003130986,0.0002566953743656926,0.10500466131738254,0.0003561202118882128,0.1000600142776966,0.00018871237574785482,0.10960151621928582,0.0003223267552899555,0.11136319554810013,0.00012470207073939882,0.13335200116038323,0.0004184230630441258,0.12073070121308167,0.00032298455080308485,0.10929940504923699,0.000536333175356655,0.09604820162057877,9.65428480412811e-05,0.10840127514975686,0.00028077848043223287,0.11591915491347511,0.0002796768441536794,0.11696287989616394,0.0003234183889135773,0.10226775222127477,0.0005441218510837174,0.10316268965601921,0.0003851952203937496,0.07983307612056915,0.000656793623840293,0.09799467453446525,0.0004371203695672403,0.13723606284616924,0.00028787070643774334,0.12566612826453316,0.0002508921020813028
300,0.11967106521129608,0.0001378274536061023,0.13887730558161382,0.00016329962009977963,0.0964900345231096,0.00026267801028249477,0.14401258619932028,0.0003144132534194236,0.14284864549018159,0.0003084439573930341,0.1373705459492547,0.0002197107023675926,0.16480106223494775,0.00025004606170348837,0.12453460855115402,0.00019124690808032603,0.1259587566026404,0.00014740032784635632,0.12663673143833876,0.00020613060678442707,0.12587797177242643,0.00029802782600997073,0.11666673718362439,0.00021567368524728762,0.13320032202384688,0.0001539132266991532,0.13462118556102118,0.0003070109842982757,0.14120028040864888,0.0001723034754190046,0.12274878704920411,0.00012166898234985031,0.12903118387441195,0.00021330069397490226,0.1466876188693922,0.0001987814412822894,0.1414795168010252,0.0002865632576296256,0.10613239760200183,0.00016064321379720544,0.13348921640561176,0.00023832829219127934,0.086922636388668,8.872256249300594e-05,0.16625182578961054,0.0003135286626153781,0.13130732116599877,0.00023734945340644724,0.13888829769123168,0.0004003338691536411,0.07993657886981964,0.00010134178883163259,0.1419142348872077,0.0002402181294347693,0.12176609947346151,0.000214223741522801,0.12059506096822374,0.00022794625731287798,0.12936748029483902,0.0003809685378303496,0.12101674566666286,0.0003366115993897741,0.11080464892662488,0.0005151631874189031,0.10711069068369958,0.0002697704199258274,0.14643157373477772,0.00022883330197279376,0.13254693730009925,0.0001996640316469388
350,0.13426122665405274,6.92783042419857e-05,0.15466551179135288,7.874212934877034e-05,0.1092140469700098,0.00012044865161442431,0.17203711729783278,0.00021169201586767136,0.15195898782414727,0.00011999113024713449,0.15511887946299144,9.657263165406351e-05,0.17302107714837597,0.0001121845262757908,0.1399597551085447,7.654181531267425e-05,0.11544323627707324,7.774620851567398e-05,0.12898303009569645,0.00011090281304859673,0.11842536234101396,0.00013917923448995376,0.12395503098259167,0.0001053384630908187,0.1513315854650555,8.560484561850458e-05,0.13173875218313752,0.00012296058279885486,0.14119385936680962,7.632305254553691e-05,0.12667575695862374,6.650003554871849e-05,0.14373942686333543,9.05872523703909e-05,0.16013096008874192,8.834913580956916e-05,0.15947625573192323,0.00010669661118559557,0.10928183774153391,7.728867164890592e-05,0.14218589686430416,0.00010580129388612336,0.10892177107078689,5.693439132820848e-05,0.17097264458735784,0.00012990520374538998,0.12725737566749254,0.00012389770963636693,0.14416455654870897,0.0001604487504029373,0.10636352151632308,4.1238203630200586e-05,0.14472611645056355,0.0001070796887424583,0.1450965666833023,0.00011976567998317478,0.13692347595796867,0.00010736925512045512,0.13189432079032545,0.00017360709129969756,0.11710786079367001,0.00012634085622266865,0.12004761684399384,0.00018918228236613615,0.12810027520530498,0.000100507537843861,0.1635686847404009,0.00011374968067773408,0.1349650720755259,9.81840039457893e-05
400,0.17322464749217034,4.6380455344963896e-05,0.1749437677639502,5.7886985881918076e-05,0.11285137416174014,8.295421912407619e-05,0.240138986821358,0.00019856387485700768,0.21471049315944502,8.577793036975097e-05,0.1671523643391473,6.606345959880855e-05,0.1792907430039298,8.081229366179022e-05,0.17720510340050646,5.098910099533034e-05,0.11360185065224201,5.128686890098903e-05,0.14038770110346377,9.591435241418367e-05,0.11318939326354015,0.0001074227513953825,0.14300956409804674,5.9627525490436616e-05,0.20906515848456006,9.542199040879495e-05,0.12172120643045867,8.95623351094731e-05,0.14686919214094388,5.600124661535066e-05,0.1439865455031395,4.899154138608234e-05,0.18371469503091203,7.446282712581229e-05,0.17806415920016133,6.993638749296639e-05,0.19672423228621483,7.160265389367331e-05,0.11278867955009142,4.5567320400247504e-05,0.16909229422991093,7.921999019275132e-05,0.11353048768692783,4.937983817399072e-05,0.21671243965625764,0.00011483663214069868,0.0978021968776981,8.344807905208048e-05,0.15840220652402393,0.00014108601236431341,0.10920445397496223,2.874713118217187e-05,0.16093646686884663,9.636454333597231e-05,0.16273105097934604,9.619527188912495e-05,0.15661363382549848,0.00011038910964570653,0.1246312864485287,0.00014193211477357828,0.12290060574809711,7.424168346915394e-05,0.10026583433724366,0.00014089309507443642,0.14729442454587954,8.88527963350218e-05,0.21983278224744449,8.561166590347634e-05,0.14091398670441574,7.692954841331812e-05
450,0.16143291063606738,4.1783847391343445e-05,0.1589759361964685,6.432788551238546e-05,0.11535500921308994,9.655850650839663e-05,0.21737141425792988,0.0001390204778335129,0.1871313247593898,7.842139504784336e-05,0.1385228213454996,7.698189801885746e-05,0.1719328958781496,8.340016574948095e-05,0.16895256434126119,5.6109161649050964e-05,0.09419584014936339,5.287197006820654e-05,0.13832420553080738,9.756749602729542e-05,0.1331135912016494,9.737715602871806e-05,0.13422327998037242,6.59737583080233e-05,0.22210952775044876,9.248487312464876e-05,0.12744436373539042,8.23290444686515e-05,0.1324503269703949,6.87822494750007e-05,0.11193356212849419,6.040740534748087e-05,0.15911993091105528,7.647762492438015e-05,0.1573582813615286,8.44781223441956e-05,0.17359863594174385,8.199502839748416e-05,0.08890428950389226,4.686806242413392e-05,0.1747993062895078,7.592363651313533e-05,0.10124218364113144,6.510188762019555e-05,0.18803264314929644,9.397656504006591e-05,0.08412588735421499,7.465840059618737e-05,0.1836488333249849,0.0001266877955617568,0.11776083335280418,5.102915310999379e-05,0.1697670312658433,8.846798849140947e-05,0.1283692435051004,9.077950960545422e-05,0.1228955456877456,0.00014334583399485223,0.1234703009888049,0.00011755939695215221,0.09549780311683814,8.47697667874551e-05,0.11089193133207467,0.0001236400753091752,0.1253839939331206,8.984208244118445e-05,0.22731472424617627,7.910079780342086e-05,0.12656815929545295,7.958212336234283e-05
500,0.19295704973240693,3.355322711892465e-05,0.20855673926847954,4.208370555042401e-05,0.12048577144742012,0.00010629805668334787,0.2908535314294008,0.00010670200563953796,0.24915961195019226,4.118704477657013e-05,0.16849112723554885,4.549256716148063e-05,0.21607739436289958,4.5122541069436155e-05,0.2099357628459601,3.2896064627302145e-05,0.12543008103966713,4.478764712754888e-05,0.18312080553732812,8.420485426086088e-05,0.18634109447399774,0.00010924627094712456,0.15685936861804553,4.601248480068943e-05,0.2917727427274892,7.195850742970255e-05,0.18429480515646213,6.313626193911081e-05,0.18354867631021668,4.66787647918168e-05,0.13849578766773143,4.117884441257047e-05,0.19746363256126642,5.8174244887119306e-05,0.20068902673223352,5.8238165503915965e-05,0.20030665025115013,6.729827649516145e-05,0.11833834889034431,3.26623007094895e-05,0.20669974375229616,5.9843391500180584e-05,0.13832168680216586,5.294190993611535e-05,0.26745539605617524,7.939478837215574e-05,0.11567979206641515,4.8988266341135994e-05,0.21804272797372606,9.5120459220544e-05,0.17825118750333785,5.380921356845647e-05,0.23856447402748368,8.669432042640232e-05,0.16133198231303444,7.558544420286732e-05,0.15100757733863943,9.462610507719492e-05,0.164864364620899,0.00011640523927135584,0.1208898735543092,5.934858216884701e-05,0.14038459978138024,0.0001468989669844562,0.17586891793717557,6.362842556812281e-05,0.2886124681227091,6.025144751042606e-05,0.1713252802275949,6.970795837130734e-05
550,0.2219295649478833,4.5185936332927664e-05,0.20455014098573615,5.3457554073517075e-05,0.08343796781264246,9.562882830020196e-05,0.27187538204284817,0.0001437808218515084,0.2727121846585334,7.077036588259344e-05,0.14129228703677654,4.706455105666204e-05,0.18906925098910446,5.845157223912763e-05,0.19335797440113597,3.173565722279722e-05,0.10841634124517441,4.632110034136427e-05,0.15625606081448495,9.665200013841968e-05,0.15683344661338647,0.00010222826692628542,0.12765158370745425,4.5070154119828804e-05,0.29211108488115395,6.555625813317337e-05,0.1722831174618367,6.95201702828027e-05,0.1615050992983229,6.660188921480713e-05,0.12203485759285589,4.996532252713829e-05,0.19227063540546668,6.727601005639458e-05,0.1934907508518877,7.31822849358443e-05,0.20512667431363038,7.964889638450196e-05,0.09970146939158439,3.3717950912735736e-05,0.18187825138179156,6.133502099076465e-05,0.12085386897836413,7.008196145566867e-05,0.23915135289231937,0.00010104967270914737,0.0824265120861431,5.7534985565628934e-05,0.19633984299642698,8.57293936052075e-05,0.15526093393564225,0.00010740602956502699,0.23959328516596748,0.00010365039965578152,0.142090600139151,6.79445044890296e-05,0.1378083583624924,0.00012098811995897182,0.13563347214292135,0.00011025196130093161,0.08179134213676055,5.528893852897454e-05,0.1172458862599272,0.00011669653507012229,0.17745118957156172,8.825121858535567e-05,0.25912642887816195,6.714987865984213e-05,0.17539821678979528,7.366097623970645e-05
600,0.2255488906862835,5.938931099080946e-05,0.19502343016642112,5.927473978738783e-05,0.07771100274597605,0.00010073051998915616,0.26664865739070454,0.0001868692751276495,0.27363600878964495,8.329160878422988e-05,0.14215723198971578,5.9619049352477305e-05,0.18350095404011588,5.901540681964346e-05,0.22079316144318958,3.912271613683659e-05,0.13243720065095002,6.70707089209574e-05,0.11982552346307784,0.00010751345331527773,0.14048804080596677,0.00012148514781950291,0.14300562437547712,5.687326841195629e-05,0.3034026531333273,9.109435312425238e-05,0.17907304517134573,7.715052390377616e-05,0.18675668396274833,7.562970822083811e-05,0.13302763008202115,5.0751770951743915e-05,0.18687763995313572,5.867207885655391e-05,0.2024546375474598,0.00010644420871346794,0.20932468984808242,0.00010787585152424331,0.11794841351608436,4.0128195845075725e-05,0.16460332644100373,5.985909759216996e-05,0.15073907684667834,7.863895393711573e-05,0.2326921223104,0.00011577931059643257,0.0794384059496224,4.267212275408383e-05,0.16679665434455115,8.070294481715084e-05,0.184637089073658,0.0001091113648726605,0.23162436344090007,0.00015269619196319143,0.15796523281217864,9.358392662761617e-05,0.15488424323060934,0.0001499112971192945,0.0919030857678022,9.99812952261803e-05,0.07979754762724042,6.226189966885917e-05,0.097230310121981,0.00010275246719314824,0.18688797642691776,9.089236772734484e-05,0.27800573535808704,9.887700265075759e-05,0.18586947365353504,8.010274864823764e-05
650,0.2294697917252779,4.387468269366461e-05,0.19367141787100722,4.725732031618935e-05,0.06749380519613624,7.329724697531977e-05,0.2923712824972776,0.00015609070922857008,0.29108606057265135,6.0726171657826186e-05,0.2021623413477625,5.581180604557241e-05,0.20614692520710728,5.587462479642484e-05,0.25220853354977935,3.746470698436162e-05,0.17010065187004547,7.066271241398416e-05,0.1801364946877584,0.00011970816080975055,0.15811126180177118,0.00010305202007051169,0.16868084988423757,4.3934054581174626e-05,0.3278817850531954,7.521154569103876e-05,0.23479000941822023,6.73947164972505e-05,0.22313198924941174,8.682277898247668e-05,0.17242552417640886,4.128281132883179e-05,0.22223513861674637,6.502221044900667e-05,0.24926775335511075,9.893018398807853e-05,0.237649799191526,8.486697743137483e-05,0.1634743917485078,3.648975559068883e-05,0.19899717214015814,5.555216512220795e-05,0.19029877235048584,7.649013915462482e-05,0.23744563375910124,9.362691307008693e-05,0.11009191872241596,5.136642133341714e-05,0.19023817700762596,7.807081858609019e-05,0.2256689950823784,7.79341826273594e-05,0.25938727841862746,0.00010983002700795037,0.19322288990952075,7.486877370865841e-05,0.19385503683896627,9.563671630851732e-05,0.1356837351415907,8.639410025939616e-05,0.09336206478377183,5.639571694094532e-05,0.1045085030536239,9.762145523731866e-05,0.22466777286563927,7.666015293440208e-05,0.2967360173238487,0.0001094724575301459,0.20213056645459598,7.113565051339619e-05
700,0.21788934137672186,7.864066371136384e-05,0.13462901211999082,4.4836158647538265e-05,0.05572829467322057,7.448010046573472e-05,0.28425123061125096,0.0002153787223225943,0.28793161763231967,7.46804298384482e-05,0.14466413828943456,4.7636691825963294e-05,0.1538921172745646,5.200298603320393e-05,0.20872717301704383,4.094349468998285e-05,0.12371126980862662,5.966596224045387e-05,0.10080331843346357,9.520722960587591e-05,0.15722624597680054,0.0001954272386818182,0.1420540066854078,4.206376259538288e-05,0.29942146282304416,0.00012008675741636773,0.18642187112885894,5.4568241625240646e-05,0.14553851498400464,5.710652326075326e-05,0.09983507473953068,2.8572464316312107e-05,0.18202372673632844,4.524426086997361e-05,0.18566120312183718,6.449168899904825e-05,0.22121922778231756,8.359353627643682e-05,0.10878997356941303,2.769422502751695e-05,0.15984877984111126,5.184919425748656e-05,0.14064244087785482,6.438286912465887e-05,0.23451759488632282,0.00012259307614385763,0.061644495899478596,3.300142015329281e-05,0.17921432353083103,8.842579693067357e-05,0.16371746212244034,6.585890878341161e-05,0.23454546522829803,0.00012318346980757798,0.1472529573366046,5.4731971393569744e-05,0.1769664336434182,8.28183448581566e-05,0.11147956951190868,9.317647854620572e-05,0.052785765050599974,4.2872472034408325e-05,0.09438197601300019,9.190279671691734e-05,0.20669233276007268,6.49807093745599e-05,0.2379849039972192,0.00010921148847356984,0.1724777709071835,6.661409093390426e-05
750,0.30089388276139895,4.0203818437779166e-05,0.22478442232090015,3.509223110827238e-05,0.06482314496921997,5.201867361392942e-05,0.32899140308682734,0.00019485140479586196,0.35624603186792964,4.6981296564590136e-05,0.18018534087709018,3.2916283869001616e-05,0.2270438894929905,3.8332973975141815e-05,0.2589147546769757,2.842343490340825e-05,0.1724662418606915,4.4667892083614076e-05,0.14572756085544825,6.832177001570017e-05,0.17825633392059875,0.0001475136390424414,0.18232816153643083,4.468647070357942e-05,0.32994768633083865,9.15014364485008e-05,0.23618667826733805,4.497830421755542e-05,0.22939065795610933,4.2354391970387525e-05,0.15532026664974788,2.4287537163066492e-05,0.23459081653328168,3.283900184669619e-05,0.24812990007332608,5.489155007091563e-05,0.2455784786226494,5.635697789330152e-05,0.14175893222292266,2.1067812407030337e-05,0.21911115477291437,4.514377058232919e-05,0.1530494097886341,4.259614513557608e-05,0.27243414548536143,6.593388741445475e-05,0.1024668064278861,2.6927801248651424e-05,0.19593500647516476,4.9909029301142295e-05,0.1743303906172514,4.090975126018748e-05,0.2573363323726,0.00010850820895176449,0.16677967940146723,4.026814618403781e-05,0.2101724009741755,6.565040638473447e-05,0.13854670236187597,6.909018051256651e-05,0.07083730957781276,3.633531127585836e-05,0.1253659324720502,6.692702653218966e-05,0.2541895408828098,4.3666212561150205e-05,0.2857163439436657,8.16664655869273e-05,0.229017229957713,3.953013353768458e-05
800,0.2659168589860201,6.0019306996158166e-05,0.1914736474001849,3.546417150977909e-05,0.05207905313000083,7.739872232074656e-05,0.3118223295188867,0.00018694688187679276,0.3317937700290091,3.8242031551598754e-05,0.16631628147193364,2.1826938141852486e-05,0.19429310239971645,3.894715053965845e-05,0.2525547290907094,2.9517736230014923e-05,0.1601959745387865,4.3554636353223076e-05,0.12468893290497363,5.869071981123852e-05,0.1575139844905079,0.00019706085037830267,0.15093327515131358,3.927846725617906e-05,0.33360475008234836,9.549836249789223e-05,0.21101093032594884,4.408692567529105e-05,0.201258249295985,3.600890646232395e-05,0.14132204636310539,2.297070220909821e-05,0.20538500883793903,2.4833113089005653e-05,0.21824639540495752,5.125133094812163e-05,0.23200564405747823,7.003042488966977e-05,0.11870885955790679,1.7708481315518536e-05,0.18924087136983872,4.6788094550720416e-05,0.16004732344299555,4.659715648358542e-05,0.24298907245198886,5.505645905638327e-05,0.09322980539873242,2.2379866967033497e-05,0.16839892437888515,4.9291443983314644e-05,0.18901246562600135,5.98631060711341e-05,0.2936332518415105,0.00010032712965503086,0.11336286854930222,3.5960427870425825e-05,0.18495568519129474,6.403010042156572e-05,0.10851016286159715,5.416799653205324e-05,0.06764493277296424,2.8454270092576433e-05,0.1011595819503642,6.255540602768843e-05,0.18950471736920568,4.029642327798054e-05,0.2985248588389013,9.105133550270338e-05,0.21812111801571316,3.982452562922845e-05
850,0.2747284193088611,3.751032536456478e-05,0.22355274580143117,2.444716543929341e-05,0.047870872736287616,3.4388551209000674e-05,0.3202084011756457,0.0001238644996052384,0.30494741293825683,4.270380976995972e-05,0.18106181653482573,2.430492609814142e-05,0.20521121255813107,3.823481978132247e-05,0.23247672833110156,2.0731431579621896e-05,0.16337461573885212,2.9587556663143545e-05,0.13474929658696055,6.019074345431363e-05,0.1513291142972899,0.00018509950110388604,0.16791588128829488,2.7669028793529927e-05,0.3023907086162856,5.9644605216541976e-05,0.20492146116201626,3.4122264961214654e-05,0.18092231969623004,2.754101074863095e-05,0.1437370670804133,2.0674889393982692e-05,0.1870049635347511,2.094038609627768e-05,0.22184077836573124,5.669067757227384e-05,0.21077592937009676,4.268965738317222e-05,0.11317476369440556,1.729077208741122e-05,0.1940519390341181,4.5198378673096436e-05,0.1357366091106087,2.6082192172387814e-05,0.21379434602955977,6.69400622230872e-05,0.09986339202150703,1.9138982050511307e-05,0.15258697062612525,3.954965751969241e-05,0.16193247623741627,2.226364968009875e-05,0.2437129007472146,6.864694677783371e-05,0.140878450901558,3.796397154095151e-05,0.1666128762942903,5.122868493772865e-05,0.10975184072289736,5.5205386476494996e-05,0.06511623106896877,3.4213830719333294e-05,0.09465351928240405,4.578888935541797e-05,0.19581967366572756,3.1073841472999237e-05,0.2975632559235503,5.6067167439855774e-05,0.2349589148329364,2.961443323733369e-05
900,0.27676823668181894,2.6735533101600594e-05,0.226678940433043,2.3689120755281896e-05,0.07012570393271744,2.8986093335940193e-05,0.3206256941534006,9.449609419439534e-05,0.31722490001422693,3.1334249624821114e-05,0.21060699171253613,1.9205602906627712e-05,0.2332322815988934,2.91332028081665e-05,0.25559315749591116,1.3136366515266817e-05,0.2053955874016768,3.247582539119367e-05,0.1430718312622048,3.8125842337422e-05,0.15436172860180153,0.00021364755916636815,0.1742038575134107,2.1641129654997305e-05,0.37020887897321675,3.49205672522878e-05,0.20792247350751,2.5355494854424748e-05,0.21506127861931043,2.847441042724634e-05,0.17169466086973748,2.04475779241875e-05,0.2386017557943151,1.7764957695882394e-05,0.2408385084399694,4.4642560382432945e-05,0.24733549476202046,3.2944474371886046e-05,0.13576866924762726,1.4596982870595335e-05,0.20434166095577755,2.9331263679593507e-05,0.15144532779231668,2.5809382025597317e-05,0.22718827692170937,3.327453276218269e-05,0.12349909578139583,1.895822435926675e-05,0.17188646644353867,3.417261387002081e-05,0.1793162953108549,3.271188079452258e-05,0.28276275675142964,4.7896687038378476e-05,0.13816840147289136,2.7827808670129645e-05,0.18732765907531276,4.4604379426720486e-05,0.09669694507254227,3.3868241981479276e-05,0.07513715282082557,2.23549080662148e-05,0.11208704285896741,3.8244696427752315e-05,0.20930665383975094,3.184680319743795e-05,0.300040031442555,3.5144584910263007e-05,0.2353334174387985,2.0512874218386263e-05
950,0.34988383466998735,2.3548134461937782e-05,0.26647966382680116,1.634071220366793e-05,0.06387539739565302,2.9837313604730298e-05,0.3259304565879015,5.772873398829968e-05,0.35780444755395757,1.932725395714511e-05,0.23735790327191353,1.610481662542692e-05,0.25616496104386544,1.971347014219763e-05,0.3324808900391585,9.794070670547003e-06,0.21323150877333893,1.9560860471733287e-05,0.1777067732764408,2.765054887277074e-05,0.19899698864254686,7.965185959282853e-05,0.23830957330611288,1.9637772877512344e-05,0.40102362339243747,2.4400130369582314e-05,0.2653274699396482,1.80564392304873e-05,0.24773456903503221,1.5863911962429378e-05,0.17713002356079718,1.1659286352975565e-05,0.2812725469536547,1.3249450595204898e-05,0.2933086082339287,2.0161348514573292e-05,0.25749557305659565,2.3012163978819444e-05,0.1832591190064947,1.2468107905381961e-05,0.24845572159124107,2.0142244025359664e-05,0.1927442801118429,1.532260760330116e-05,0.30945329974095026,2.1224405039295864e-05,0.14363984431450566,1.3113598864341233e-05,0.19725573955783768,1.8473232092306024e-05,0.23653261587023736,1.1749986606446328e-05,0.322216686942885,4.226398283618994e-05,0.14568129309918731,1.4401285265345601e-05,0.22976060761686634,1.8804317963205154e-05,0.14473891157596822,3.081958662997133e-05,0.098989610504359,1.7827558346349784e-05,0.12311787412573512,3.094624354651807e-05,0.29170209328787255,2.2370686832136227e-05,0.3659864154349013,2.5320151089212364e-05,0.28829848186837304,1.6374876041582967e-05
1000,0.3464638253301382,1.9751675428475815e-05,0.3016794426021753,2.046551571766031e-05,0.060586610285099596,1.67125587040573e-05,0.4264280999509188,0.00011534053702724542,0.33005595452423336,2.7728610590040974e-05,0.19507403751569136,2.6060600898095538e-05,0.23770565583160327,3.584883423965009e-05,0.3229731533088182,1.1517243718260847e-05,0.20918190323665173,2.7187068588295626e-05,0.19458023010520265,5.217111129240948e-05,0.18922704277721084,0.00016565235172953338,0.21036613702165838,2.3872776509682696e-05,0.36948549702312006,3.811862921848484e-05,0.24116383145817302,2.8340474965592545e-05,0.24654536812621006,2.9285446827784386e-05,0.16182253579609096,1.683270622265809e-05,0.27103953444886775,3.0713263902000454e-05,0.2955089907480192,3.706372591077064e-05,0.28560116860483376,3.654416629420406e-05,0.16946947000920773,1.3046242493146565e-05,0.24133903559727166,3.4197016412480686e-05,0.1786016669523503,2.5372548143260637e-05,0.29227431046466035,2.6877653911014933e-05,0.11838773281003039,1.5502356768593016e-05,0.1946260521986655,3.607316413821074e-05,0.20530053302645684,1.7565413827469456e-05,0.31610102591014677,4.669908693974702e-05,0.18046906613744795,2.9191626121397956e-05,0.22195766655837787,3.620202452807194e-05,0.10035718734105749,5.526903096104492e-05,0.08964557565127809,2.5754728997829565e-05,0.11523107514501764,3.07960908860248e-05,0.2613819123675617,2.3919171934057187e-05,0.3516985253408188,3.176367445897684e-05,0.26247427115837735,2.3946951715616808e-05
