Checkpoint,arrive,ascend,chase,climb,crawl,creep,cross,cycle,dash,depart,descend,drift,flee,float,fly,gallop,glide,go,hasten,hike,hurry,inch,journey,limp,lurch,march,meander,paddle,plunge,race,ride,row,run,rush,sail,scramble,skate,speed,stagger,stumble,swim,taxi,travel,tumble,walk,wander
1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06796116504854369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0
1900,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08737864077669903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0
1950,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.023255813953488372,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825242718446602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.05813953488372093,0.1111111111111111
2100,0.1282051282051282,0.0,0.0,0.017857142857142856,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6116504854368932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.4418604651162791,0.2222222222222222
2200,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42718446601941745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.1111111111111111
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07766990291262135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0
2400,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378640776699029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391304347826087,0.0,0.5813953488372093,0.5555555555555556
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34951456310679613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03260869565217391,0.0,0.43023255813953487,0.3333333333333333
2600,0.3076923076923077,0.0,0.0,0.03571428571428571,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7669902912621359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08695652173913043,0.0,0.4418604651162791,0.3333333333333333
2700,0.3333333333333333,0.0,0.0,0.017857142857142856,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.014925373134328358,0.16071428571428573,0.10144927536231885,0.0,0.011111111111111112,0.0,0.0,0.8543689320388349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.02857142857142857,0.08333333333333333,0.0,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.31521739130434784,0.0,0.7558139534883721,0.7777777777777778
2800,0.23076923076923078,0.0,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184466019417476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.02857142857142857,0.08333333333333333,0.0,0.28378378378378377,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2826086956521739,0.0,0.7209302325581395,0.5555555555555556
2900,0.23076923076923078,0.1,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.8349514563106796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2608695652173913,0.0,0.7558139534883721,0.5555555555555556
3000,0.02564102564102564,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699029126213593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.0,0.686046511627907,0.5555555555555556
3100,0.1794871794871795,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.23214285714285715,0.30434782608695654,0.0,0.022222222222222223,0.0,0.0,0.8737864077669902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1232876712328767,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5760869565217391,0.0,0.9186046511627907,0.8888888888888888
3200,0.20512820512820512,0.0,0.0,0.017857142857142856,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.8543689320388349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1232876712328767,0.0,0.0,0.0,0.0,0.0,0.0,0.22972972972972974,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.31521739130434784,0.0,0.813953488372093,0.5555555555555556
3300,0.46153846153846156,0.2,0.0,0.125,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2898550724637681,0.0,0.3333333333333333,0.0,0.0,0.912621359223301,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.1232876712328767,0.0,0.0,0.0,0.02857142857142857,0.08333333333333333,0.0,0.28378378378378377,0.0,0.08139534883720931,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4891304347826087,0.0,0.8604651162790697,0.7777777777777778
3400,0.5128205128205128,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.8252427184466019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.43478260869565216,0.0,0.7558139534883721,0.5555555555555556
3500,0.4358974358974359,0.075,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2537313432835821,0.4642857142857143,0.463768115942029,0.0,0.05555555555555555,0.0,0.0,0.8155339805825242,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.02857142857142857,0.16666666666666666,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.45652173913043476,0.0,0.7209302325581395,0.7777777777777778
3600,0.28205128205128205,0.175,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1044776119402985,0.42857142857142855,0.3188405797101449,0.0,0.044444444444444446,0.0,0.0,0.8252427184466019,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.22972972972972974,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.41304347826086957,0.0,0.8488372093023255,0.7777777777777778
3700,0.5128205128205128,0.225,0.0,0.3392857142857143,0.2,0.2,0.0,0.0,0.0,0.0,0.2835820895522388,0.6785714285714286,0.5942028985507246,0.0,0.5,0.0,0.0,0.8737864077669902,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.3424657534246575,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.010101010101010102,0.37209302325581395,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.532608695652174,0.0,0.9069767441860465,0.7777777777777778
3800,0.5128205128205128,0.0,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13432835820895522,0.4642857142857143,0.5797101449275363,0.0,0.4222222222222222,0.0,0.0,0.9611650485436893,0.0,0.125,0.0,0.0,0.09523809523809523,0.0,0.0,0.1232876712328767,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.20270270270270271,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4891304347826087,0.0,0.8953488372093024,0.7777777777777778
3900,0.0,0.0,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3392857142857143,0.08695652173913043,0.0,0.044444444444444446,0.0,0.0,0.8640776699029126,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.33695652173913043,0.0,0.5581395348837209,0.5555555555555556
4000,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.057971014492753624,0.0,0.03333333333333333,0.0,0.0,0.883495145631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.42391304347826086,0.0,0.6976744186046512,0.7777777777777778
4100,0.1282051282051282,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.208955223880597,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.8155339805825242,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.41304347826086957,0.0,0.7674418604651163,0.4444444444444444
4200,0.5128205128205128,0.25,0.0,0.2857142857142857,0.6,0.2,0.04918032786885246,0.0,0.0,0.0,0.2537313432835821,0.7321428571428571,0.7246376811594203,0.0,0.5777777777777777,0.0,0.0,0.9320388349514563,0.0,0.0,0.0,0.0,0.42857142857142855,0.3333333333333333,0.0,0.3287671232876712,0.0,0.0,0.0,0.02857142857142857,0.1875,0.0,0.6081081081081081,0.32323232323232326,0.37209302325581395,0.0,0.0,0.0,0.0,0.5,0.46808510638297873,0.0,0.6956521739130435,0.0,0.9418604651162791,0.8888888888888888
4300,0.1282051282051282,0.0,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.017857142857142856,0.4057971014492754,0.0,0.022222222222222223,0.0,0.0,0.883495145631068,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.532608695652174,0.0,0.7790697674418605,0.7777777777777778
4400,0.0,0.0,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.028985507246376812,0.0,0.022222222222222223,0.0,0.0,0.8349514563106796,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5217391304347826,0.0,0.8255813953488372,0.7777777777777778
4500,0.15384615384615385,0.025,0.0,0.017857142857142856,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.3392857142857143,0.08695652173913043,0.0,0.08888888888888889,0.0,0.0,0.8446601941747572,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.17567567567567569,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5217391304347826,0.0,0.7906976744186046,0.7777777777777778
4600,0.02564102564102564,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42028985507246375,0.0,0.17777777777777778,0.0,0.0,0.8640776699029126,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5978260869565217,0.0,0.813953488372093,0.7777777777777778
4700,0.6410256410256411,0.3,0.0,0.14285714285714285,0.6,0.0,0.0,0.0,0.0,0.0,0.22388059701492538,0.7678571428571429,0.7101449275362319,0.045454545454545456,0.6777777777777778,0.0,0.0,0.970873786407767,0.0,0.5,0.0,0.0,0.42857142857142855,0.0,0.0,0.3287671232876712,0.0,0.0,0.0,0.02857142857142857,0.14583333333333334,0.0,0.6081081081081081,0.010101010101010102,0.5930232558139535,0.0,0.0,0.0,0.0,0.8333333333333334,0.0425531914893617,0.0,0.6956521739130435,0.0,0.9534883720930233,0.8888888888888888
4800,0.0,0.075,0.0,0.017857142857142856,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.23214285714285715,0.4927536231884058,0.0,0.4777777777777778,0.0,0.0,0.8737864077669902,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.1780821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432434,0.0,0.2558139534883721,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6630434782608695,0.0,0.813953488372093,0.5555555555555556
4900,0.38461538461538464,0.025,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.5072463768115942,0.0,0.5111111111111111,0.0,0.0,0.9223300970873787,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.581081081081081,0.020202020202020204,0.046511627906976744,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.8953488372093024,0.7777777777777778
5000,0.48717948717948717,0.1,0.0,0.017857142857142856,0.4,0.4,0.0,0.0,0.0,0.0,0.08955223880597014,0.7857142857142857,0.15942028985507245,0.0,0.4,0.0,0.0,0.883495145631068,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.1643835616438356,0.0,0.0,0.0,0.02857142857142857,0.020833333333333332,0.0,0.6621621621621622,0.010101010101010102,0.023255813953488372,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6739130434782609,0.0,0.9069767441860465,0.8888888888888888
5100,0.38461538461538464,0.225,0.0,0.23214285714285715,0.6666666666666666,0.4,0.0,0.5,0.0,0.0,0.208955223880597,0.7321428571428571,0.6231884057971014,0.09090909090909091,0.7,0.0,0.0,0.883495145631068,0.0,0.25,0.0,0.0,0.5238095238095238,0.1111111111111111,0.0,0.4520547945205479,0.0,0.2,0.0,0.22857142857142856,0.4166666666666667,0.0,0.7297297297297297,0.010101010101010102,0.4186046511627907,0.0,0.0,0.0,0.0,0.5,0.23404255319148937,0.0,0.7717391304347826,0.14285714285714285,0.9418604651162791,0.8888888888888888
5200,0.15384615384615385,0.0,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.75,0.7101449275362319,0.0,0.4444444444444444,0.0,0.0,0.8932038834951457,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.2465753424657534,0.0,0.0,0.0,0.02857142857142857,0.3333333333333333,0.0,0.581081081081081,0.08080808080808081,0.023255813953488372,0.0,0.0,0.0,0.0,0.6666666666666666,0.0425531914893617,0.0,0.6847826086956522,0.0,0.9186046511627907,0.8888888888888888
5300,0.20512820512820512,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5217391304347826,0.0,0.32222222222222224,0.0,0.0,0.8932038834951457,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.1232876712328767,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.24324324324324326,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6739130434782609,0.0,0.8488372093023255,0.8888888888888888
5400,0.3333333333333333,0.0,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.6071428571428571,0.6231884057971014,0.0,0.5777777777777777,0.0,0.0,0.8446601941747572,0.0,0.125,0.0,0.0,0.5714285714285714,0.0,0.0,0.2054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.2972972972972973,0.010101010101010102,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,0.0,0.8953488372093024,0.8888888888888888
5500,0.4358974358974359,0.0,0.0,0.017857142857142856,0.4,0.0,0.0,0.0,0.0,0.0,0.23880597014925373,0.7321428571428571,0.5652173913043478,0.0,0.6333333333333333,0.0,0.0,0.8640776699029126,0.0,0.375,0.0,0.0,0.5238095238095238,0.0,0.0,0.3561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.28378378378378377,0.3333333333333333,0.2558139534883721,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.9534883720930233,0.8888888888888888
5600,0.41025641025641024,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29850746268656714,0.8214285714285714,0.6376811594202898,0.0,0.5222222222222223,0.0,0.0,0.8737864077669902,0.0,0.125,0.0,0.0,0.5238095238095238,0.0,0.0,0.410958904109589,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.1891891891891892,0.0,0.29069767441860467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.0,0.8604651162790697,0.8888888888888888
5700,0.3076923076923077,0.525,0.0,0.14285714285714285,0.7333333333333333,0.2,0.0,0.6666666666666666,0.1111111111111111,0.07692307692307693,0.582089552238806,0.8571428571428571,0.8405797101449275,0.18181818181818182,0.7111111111111111,0.3333333333333333,0.3333333333333333,0.912621359223301,0.0,0.5,0.0,0.0,0.5714285714285714,0.6666666666666666,0.0,0.6712328767123288,0.0,1.0,0.0,0.2571428571428571,0.14583333333333334,0.7142857142857143,0.8243243243243243,0.13131313131313133,0.5813953488372093,0.0,1.0,0.0,0.0,0.6666666666666666,0.1276595744680851,0.2857142857142857,0.7608695652173914,0.42857142857142855,0.9651162790697675,1.0
5800,0.07692307692307693,0.35,0.0,0.07142857142857142,0.3333333333333333,0.0,0.01639344262295082,0.0,0.0,0.0,0.14925373134328357,0.75,0.8260869565217391,0.0,0.6,0.0,0.0,0.9223300970873787,0.0,0.375,0.0,0.0,0.42857142857142855,0.0,0.0,0.5342465753424658,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.7972972972972973,0.010101010101010102,0.5930232558139535,0.0,0.25,0.0,0.0,0.8333333333333334,0.0,0.0,0.782608695652174,0.0,0.9651162790697675,1.0
5900,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5178571428571429,0.15942028985507245,0.0,0.06666666666666667,0.0,0.0,0.7281553398058253,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07608695652173914,0.0,0.6627906976744186,0.5555555555555556
6000,0.358974358974359,0.375,0.0,0.26785714285714285,0.8666666666666667,0.6,0.03278688524590164,0.8333333333333334,0.0,0.15384615384615385,0.4626865671641791,0.8214285714285714,0.782608695652174,0.09090909090909091,0.7222222222222222,0.0,0.3333333333333333,0.912621359223301,0.0,0.5,0.0,0.0,0.5238095238095238,0.1111111111111111,0.0,0.6438356164383562,0.0,0.2,0.0,0.2571428571428571,0.4583333333333333,0.14285714285714285,0.7297297297297297,0.020202020202020204,0.686046511627907,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.8152173913043478,0.0,0.9534883720930233,1.0
6100,0.0,0.025,0.0,0.017857142857142856,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.6964285714285714,0.37681159420289856,0.0,0.4444444444444444,0.0,0.0,0.8349514563106796,0.0,0.125,0.0,0.0,0.42857142857142855,0.0,0.0,0.2328767123287671,0.0,0.0,0.0,0.02857142857142857,0.20833333333333334,0.0,0.5540540540540541,0.010101010101010102,0.11627906976744186,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6739130434782609,0.0,0.9534883720930233,0.8888888888888888
6200,0.20512820512820512,0.0,0.0,0.21428571428571427,0.8666666666666667,0.6,0.0,0.5,0.0,0.0,0.373134328358209,0.8214285714285714,0.9130434782608695,0.13636363636363635,0.7333333333333333,0.3333333333333333,0.0,0.9611650485436893,0.0,0.75,0.0,0.0,0.7142857142857143,0.2222222222222222,0.0,0.6438356164383562,0.125,0.4,0.0,0.4,0.22916666666666666,0.8571428571428571,0.7972972972972973,0.020202020202020204,0.5348837209302325,0.0,1.0,0.0,0.0,0.6666666666666666,0.2127659574468085,0.0,0.7934782608695652,0.0,0.9651162790697675,1.0
6300,0.5641025641025641,0.675,0.0,0.32142857142857145,0.4666666666666667,0.0,0.01639344262295082,0.5,0.0,0.23076923076923078,0.4925373134328358,0.7678571428571429,0.8405797101449275,0.09090909090909091,0.7777777777777778,0.3333333333333333,0.0,0.9514563106796117,0.0,0.875,0.0,0.0,0.7619047619047619,0.2222222222222222,0.0,0.7123287671232876,0.0,0.2,0.0,0.5142857142857142,0.4583333333333333,0.07142857142857142,0.7972972972972973,0.18181818181818182,0.5930232558139535,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.8913043478260869,0.0,0.9651162790697675,0.8888888888888888
6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,0.0,0.0,0.0,0.017857142857142856,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.011111111111111112,0.0,0.0,0.2815533980582524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4673913043478261,0.0,0.05813953488372093,0.1111111111111111
6800,0.05128205128205128,0.0,0.0,0.017857142857142856,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.6428571428571429,0.391304347826087,0.0,0.5,0.0,0.0,0.9223300970873787,0.0,0.125,0.0,0.0,0.23809523809523808,0.1111111111111111,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.010101010101010102,0.12790697674418605,0.0,0.0,0.0,0.0,0.5,0.02127659574468085,0.0,0.6956521739130435,0.0,0.5,0.5555555555555556
6900,0.4358974358974359,0.175,0.0,0.6071428571428571,0.5333333333333333,0.0,0.01639344262295082,0.0,0.0,0.0,0.11940298507462686,0.6607142857142857,0.5072463768115942,0.045454545454545456,0.5444444444444444,0.0,0.0,0.9223300970873787,0.0,0.625,0.0,0.0,0.42857142857142855,0.3333333333333333,0.0,0.3287671232876712,0.0,0.0,0.0,0.0,0.0625,0.0,0.6621621621621622,0.5959595959595959,0.38372093023255816,0.0,0.0,0.0,0.0,0.6666666666666666,0.02127659574468085,0.0,0.7391304347826086,0.0,0.8837209302325582,0.7777777777777778
